Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
11265,NC,Electric Vehicle (EV) Annual Fee,"The owner of an EV that is exclusively powered by electricity must pay a
fee of \$180 and the owner of a plug-in hybrid electric vehicle must pay
a fee of \$90 in addition to any other required registration fees at the
time of initial registration and annual registration renewal.

(Reference [House Bill 259, 2023](https://www.ncleg.gov/) and [North Carolina General Statutes 20-87](http://www.ncleg.net/gascripts/Statutes/Statutes.asp))",2013-07-26 00:00:00 UTC,2015-09-18 00:00:00 UTC,false,60,Laws and Regulations,"",2016-09-13 00:52:54 UTC,,,,"",ELEC|PHEV,"",EVFEE|FUEL,FLEET|IND,http://www.ncleg.net/gascripts/Statutes/Statutes.asp|http://www.ncleg.net/|https://www.ncleg.gov/|https://www.ncleg.gov/Sessions/2023/Bills/House/PDF/H259v7.pdf|http://www.ncleg.net/gascripts/Statutes/Statutes.asp,amended,2015-09-18
11401,UT,Alternative Fuel Use and Vehicle Acquisition Requirement,"At least 50% of new or replacement light-duty state agency vehicles must
meet Bin 2 emissions standards established in Title 40 of the [U.S. Code
of Federal Regulations](https://www.govinfo.gov/app/collection/uscode),
or be propelled to a significant extent by electricity, natural gas,
propane, hydrogen, or biodiesel.

(Reference [Utah Code 63A-9-401 and 63A-9-403](http://le.utah.gov/xcode/code.html))",2014-03-29 00:00:00 UTC,,false,69,Laws and Regulations,"",,,,,"",BIOD|ELEC|HEV|HY|NG|PHEV|LPG,"",REQ|AIRQEMISSIONS,GOV,http://le.utah.gov/xcode/code.html,enacted,2014-03-29
11402,UT,Public Utility Definition,"An entity that provides electric vehicle battery charging services is
not defined as a public utility, unless the entity conducts another
activity in the state that subjects it to the regulation and
jurisdiction of the Utah Public Service Commission. The entity must
obtain the electricity from a regulated utility or electric corporation,
at established rates.

(Reference [Utah Code 54-2-1](http://le.utah.gov/xcode/code.html))",2014-03-20 00:00:00 UTC,,false,67,Laws and Regulations,"",,,,,"",ELEC|PHEV,"",UTILITY,STATION,http://le.utah.gov/xcode/code.html|https://le.utah.gov/,enacted,2014-03-20
11480,IA,Alternative Fuel Tax,"Alternative fuels used as vehicle fuel are taxed as follows:

-   Compressed natural gas is subject to the state fuel excise tax of
    \$0.31 per gasoline gallon equivalent, measured at 5.66 pounds
    (lbs.) or 126.67 cubic feet at a base temperature of 60 degrees
    Fahrenheit and a pressure of 14.73 lbs. per square inch;
-   Liquefied natural gas is subject to the excise tax of \$0.325 per
    diesel gallon equivalent (DGE), measured at 6.06 lbs.;
-   Propane is subject to the excise tax of \$0.30 per gallon;
-   E85 is subject to the excise tax of \$0.290 per gallon;
-   B20 is subject to the excises tax of \$0.295 per gallon;
-   B100 is subject to the excise tax of \$0.325 per gallon;
-   Hydrogen is subject to the excise tax of \$0.65 per DGE, measured at
    2.49 lbs.; and
-   Electricity will be subject to the excise tax of \$0.026 per
    kilowatt-hour of fuel delivered or placed into a battery or other
    energy storage device of an electric motor vehicle at any location
    in Iowa other than a residence.

(Reference [Iowa Code 452A.2, 452A.3, 452A.41, and 452A.86](https://www.legis.iowa.gov/index.aspx))",2014-03-26 00:00:00 UTC,2019-05-16 00:00:00 UTC,false,97,Laws and Regulations,"",2019-07-09 17:56:53 UTC,,,,"",ETH|ELEC|HY|NG|PHEV|LPG,"",FUEL,STATION|PURCH|FLEET|IND,https://www.legis.iowa.gov/index.aspx|https://www.legis.iowa.gov/index.aspx|https://www.legis.iowa.gov/index.aspx,amended,2019-05-16
11483,MN,Electric Vehicle (EV) Charging Tariff,"Each public utility selling electricity for retail must file a tariff
with the Minnesota Public Utilities Commission (PUC) to allow a customer
to purchase electricity solely for the purpose of charging a EV,
neighborhood electric vehicle, or medium-speed electric vehicle. The
tariff must:

-   Contain either a time-of-day or off-peak electricity rate;
-   Allow the customer to purchase electricity from the utility's
    current mix of energy supply sources or from entirely renewable
    energy sources; and
-   Be available to the residential customer class.

The public utility will make the tariff available to customers within 60
days of PUC approval. At any time, the utility may make revisions to the
tariff based on changing costs or conditions. Each public utility
providing an EV charging tariff must
[report](https://mn.gov/puc/activities/economic-analysis/electric-vehicles/)
quarterly to the PUC on the number of customers who have participated in
the tariff, the total amount of electricity sold under the tariff, and
any other data the PUC requires.

(Reference [Minnesota Statutes 216B.1614](https://www.revisor.mn.gov/pubs/))",2014-05-16 00:00:00 UTC,,false,80,Laws and Regulations,"",2014-07-07 15:48:34 UTC,,,,"",ELEC|PHEV,"",REGIS,STATION|AFP,https://www.revisor.mn.gov/pubs/,enacted,2014-05-16
11484,CA,Zero Emission Vehicle (ZEV) Deployment Support,"California joined Connecticut, Maine, Maryland, Massachusetts, New
Jersey, New York, Oregon, Rhode Island, and Vermont in signing a
[memorandum of
understanding](https://www.nescaum.org/documents/zev-mou-10-governors-signed-20191120.pdf/%20)
(MOU) to support the deployment of ZEVs through involvement in a ZEV
Program Implementation Task Force (Task Force). In May 2014, the Task
Force published a [ZEV Action
Plan](https://www.nescaum.org/documents/multi-state-zev-action-plan.pdf)
(Plan) identifying 11 priority actions to accomplish the goals of the
MOU, including deploying at least 3.3 million ZEVs and adequate fueling
infrastructure within the signatory states by 2025. The Plan also
includes a research agenda to inform future actions. On an annual basis,
each state must report on the number of registered ZEVs, the number of
public electric vehicle (EV) charging stations and hydrogen fueling
stations, and available information regarding workplace fueling for
ZEVs.

In June 2018, the Task Force published a new [ZEV Action
Plan](https://www.nescaum.org/documents/2018-zev-action-plan.pdf) for
2018-2021. Building on the 2014 Action Plan, the 2018 Action Plan makes
recommendations for states and other key partners in five priority
areas:

-   Raising consumer awareness and interest in electric vehicle
    technology;
-   Building out a reliable and convenient residential, workplace and
    public charging/fueling infrastructure network;
-   Continuing and improving access to consumer purchase and
    non-financial incentives;
-   Expanding public and private sector fleet adoption; and
-   Supporting dealership efforts to increase ZEV sales.

For more information, see the [Multi-State ZEV Task
Force](https://www-f.nescaum.org/documents/multi-state-medium-and-heavy-duty-zero-emission-vehicle-action-plan)
website.
",2013-10-24 00:00:00 UTC,2014-05-31 00:00:00 UTC,false,216,Laws and Regulations,"",2018-06-25 19:45:05 UTC,,,,"",ELEC|HY|PHEV,"",AIRQEMISSIONS,OTHER,"",amended,2014-05-31
11486,CO,Electric Vehicle (EV) Fee,"EV owners must pay an annual fee of \$50 for an EV decal, in addition to
other registration fees. For registration periods beginning during
Fiscal Year (FY) 2022 and every subsequent year, the Colorado Department
of Revenue is authorized to adjust the registration fee for inflation.
Additionally, beginning in FY 2022, the state may collect an EV road
usage equalization fee at the time of registration. Registration fees
for each FY are as follows:

::: {data-align=""center""}
  FY          All-Electric Vehicle Fee   Plug-In Hybrid Electric Vehicle Fee
  ----------- -------------------------- -------------------------------------
  2024-2025   \$12                       \$8
  2025-2026   \$16                       \$11
  2026-2027   \$26                       \$13
  2027-2028   \$36                       \$16
  2028-2029   \$51                       \$19
  2029-2030   \$66                       \$21
  2030-2031   \$81                       \$24
  2031-2032   \$96                       \$27
:::

(Reference [Colorado Revised Statutes 42-3-304](http://www.lexisnexis.com/hottopics/Colorado/))",2013-05-15 00:00:00 UTC,,false,57,Laws and Regulations,"",,,,,"",ELEC|PHEV,"",EVFEE|FUEL,FLEET|IND,https://leg.colorado.gov/bills|http://www.lexisnexis.com/hottopics/Colorado/,enacted,2013-05-15
11487,RI,Electric Drive Vehicle License Plates,"The Rhode Island Division of Motor Vehicles (DMV) may issue special
vehicle license plates to owners of electric drive vehicles, including
those powered in whole or in part by a storage battery. Eligible
vehicles include hybrid electric, plug-in hybrid electric, and
all-electric vehicles registered as electric drive vehicles in the
state. For more information, including license plate fee, see the Rhode
Island DMV [Other
Plates](https://dmv.ri.gov/registrations-plates-titles/license-plates/other-plates)
website.

(Reference [Rhode Island General Laws 31-3-101](http://webserver.rilin.state.ri.us/Statutes/))",2014-07-02 00:00:00 UTC,,false,17,Laws and Regulations,"",2014-07-10 19:58:51 UTC,,,,"",ELEC|HEV|PHEV,"",REGIS,FLEET|IND,http://webserver.rilin.state.ri.us/Statutes/,enacted,2014-07-02
11490,CO,Vehicle Fleet Maintenance and Fuel Cost-Savings Contracts,"Government fleets may finance the lease or purchase cost of alternative
fuel vehicles and alternative fueling infrastructure through energy
performance contracts where vehicle operational and fuel cost savings
pay for the capital investment. Energy performance contracts must show
that the annual cost savings associated with the fueling and maintenance
of vehicles with higher efficiency ratings or alternative fueling
methods is equal to or higher than the annual contract payments.

(Reference [Colorado Revised Statutes 24-30-2001 through 24-30-2003 and 29-12.5-101 through 29-12.5-104](http://www.lexisnexis.com/hottopics/Colorado/))",2013-06-05 00:00:00 UTC,,false,59,Laws and Regulations,"",,,,,"",BIOD|ETH|ELEC|HEV|NG|PHEV|LPG,"",REQ,STATION|GOV,http://www.lexisnexis.com/hottopics/Colorado/,enacted,2013-06-05
11503,MN,State Agency Vehicle Procurement and Management Requirement,"When purchasing motor vehicles, state agencies must prioritize vehicles
that operate on [priority alternative
fuels](https://afdc.energy.gov/laws/9399).

A committee of representatives from the Minnesota Departments of
Administration, Agriculture, Commerce, Natural Resources, and
Transportation, as well as the Pollution Control Agency, will implement
a state fleet reporting and information management system. The committee
will submit findings to the governor and appropriate legislative
committees on a bi-yearly basis with recommendations for goals,
directives, or legislative initiatives to meet these objectives. For
more information, see the [Minnesota Office of Enterprise
Sustainability](https://sustainability.mn.gov/) website.

(Reference [Minnesota Statutes 16C.137 and 16C.138](https://www.revisor.mn.gov/pubs/) and [House Bill 2310, 2023](https://www.revisor.mn.gov/pubs/))",2014-05-16 00:00:00 UTC,2023-05-25 00:00:00 UTC,false,90,Laws and Regulations,"",2023-08-03 21:14:05 UTC,,,,"",ELEC|NG|PHEV,"",REQ,GOV,https://www.revisor.mn.gov/pubs/|https://www.revisor.mn.gov/pubs/,amended,2023-05-25
